,h1,h4,h8
1999-12-01,0.38961197103852074,0.36451673857120825,1.1469641358980476
2000-01-01,1.0527333702855517,-0.0017313824276455388,-0.009432100780737288
2000-02-01,0.38007922964985036,1.2428078999976726,0.08024912638290321
2000-03-01,0.16157786919996886,-0.1324891757311202,0.5769699597911268
2000-04-01,0.027992666496912035,0.4224309510967434,0.7598918917587221
2000-05-01,0.5895850605285715,0.6469828684606044,0.2287415628426999
2000-06-01,0.614174888343599,0.31074887988026917,0.2912052317045578
2000-07-01,0.574293650977559,0.3405739951970246,0.3349783772665089
2000-08-01,0.3507720261468623,0.6813511522220037,0.3600729895981826
2000-09-01,0.15980156849035343,0.19600260581022982,0.37354912340018304
2000-10-01,0.3499016084675555,0.4952845209173045,0.7297666747185644
2000-11-01,0.322085529351541,0.7781833086653508,0.5957764583160428
2000-12-01,0.11650109465500877,0.18792989695994394,0.2206088164226858
2001-01-01,0.19320216449714078,0.40200051670202286,0.16010840146737632
2001-02-01,0.2695049357177678,0.18588325238703948,0.27973559288256256
2001-03-01,0.09298228381935424,0.0489607810975729,0.22954482458783199
2001-04-01,-0.12446686528272442,0.2211339905867408,0.34333549375007155
2001-05-01,-0.09527006191288986,-0.20924981354026154,0.17292792356829473
2001-06-01,-0.21379695046428734,0.030863170921996776,0.23422205278378666
2001-07-01,-0.40986121408506754,-0.1547217200079946,-0.1370449782764397
2001-08-01,-0.5444270591498178,-0.34143662477260756,-0.18334353014779112
2001-09-01,-0.1260086399174875,-0.14245383214320007,-0.02774041507743524
2001-10-01,-0.14999057419419576,0.12948549533783693,0.0545785323372963
2001-11-01,0.0703289836813935,-0.5262552135002323,-0.45585485319190927
2001-12-01,-0.22150030259633727,0.21671834508823215,-0.14287653478064796
2002-01-01,-0.24270804585283345,-0.2752758733816087,0.2303705878818343
2002-02-01,-0.17091246631670937,0.48385059818402826,0.2935711143576458
2002-03-01,0.4328615425035092,0.4505120764525526,0.1593364893190555
2002-04-01,0.7495806567691355,0.38455616631314943,0.4708199783458513
2002-05-01,0.7347999290323309,0.622732045727918,0.18920613035729394
2002-06-01,0.24135376250715304,0.28683960650677776,0.3289905195207469
2002-07-01,0.10669345757119268,0.23714593377101484,0.5876040413892644
2002-08-01,0.3503963506529115,0.2934467936674961,0.10925537289114694
2002-09-01,0.2557026618046456,0.1585027835588353,0.09207802004031458
2002-10-01,0.15407308901673253,0.11197878739134168,0.2356892094348112
2002-11-01,-0.1277027777509797,0.22727532384460483,0.09972567114422004
2002-12-01,0.06205808296095355,0.08401442124930261,0.25178088485276556
2003-01-01,0.0781200885490586,0.18600286293388296,0.1352347449054368
2003-02-01,0.2148260955040726,0.21607778938811695,0.44345906852368305
2003-03-01,0.23534609028049164,0.20606285710147026,0.20912621022614059
2003-04-01,-0.1604942087750249,0.10625398269209231,-0.08825795443222283
2003-05-01,-0.23188165214670292,-0.19954290928412563,0.13779928708255965
2003-06-01,0.08582026872679724,0.0642368850939701,0.05501636960195953
2003-07-01,0.27252468964480714,0.39515154239247224,0.25013841911035795
2003-08-01,0.033629384393963964,0.10779716252601328,0.6571246682046937
2003-09-01,0.0163605819988074,0.10365538061136628,0.12678516946466536
2003-10-01,0.029510949576990256,0.23741866889435587,0.2560562097968567
2003-11-01,0.1419754476218586,0.15052116588371364,0.28801147886468104
2003-12-01,0.0880740608641681,0.497646818551095,0.26795704514479374
2004-01-01,0.5110180424384717,0.23781330505577855,0.27880774768768923
2004-02-01,0.4944382654053477,0.3994253672112421,0.13460813111161135
2004-03-01,0.4476042555108638,0.33361653459502627,0.31179088800337906
2004-04-01,0.08138100702145296,-0.030198530683862867,0.14430972052489927
2004-05-01,-0.19092890507845464,0.3171035811236605,0.3866127627894354
2004-06-01,0.36895035737005344,0.22049647166082045,0.14093042886101584
2004-07-01,0.1394032136939117,0.32116815940358373,-0.03522276887989607
2004-08-01,0.24137138507790745,0.1638624976396019,0.30258106434561705
2004-09-01,0.6675392962621728,0.38723909424700836,0.18463064726386574
2004-10-01,0.12029037362551022,0.18420583592333298,0.23897518757831207
2004-11-01,0.10256781741345092,0.2263515537492545,0.4402299155688606
2004-12-01,0.09399339097353387,0.3947236519461883,0.3789541757367822
2005-01-01,0.22117762723872858,0.3009200281036343,0.2651490187597429
2005-02-01,0.5146008811007279,0.4924209832468911,0.30853454286704485
2005-03-01,0.7183005107849927,0.36800634739745347,0.21323041078495897
2005-04-01,0.2703991060016416,0.3961199297299739,0.20506287742096596
2005-05-01,0.11264483500664567,-0.014060291265528303,0.2803641941466876
2005-06-01,-0.03577522133998501,0.19177269656974139,0.4124114295651021
2005-07-01,0.21784006786825422,0.12101276841376132,0.07397278090239504
2005-08-01,-0.04177616824695956,0.16323031454748743,0.2581687070155706
2005-09-01,0.021112749797750706,-0.27273469132034706,0.045510652355998035
2005-10-01,-0.7755282873325063,-0.05026952892650384,-0.044617987890707964
2005-11-01,-0.6020053672839522,-0.12105156281461624,0.4019560716325761
2005-12-01,0.45694121246640745,0.5583529657469994,0.511552180829119
