,h1,h4,h8
2003-10-01,0.6770109841992777,0.6183806780973633,-0.7716869009351868
2003-11-01,0.05067832557461571,-0.3911860434257619,0.7350288141301675
2003-12-01,0.16650410350811384,0.38709551794342545,0.08537223719899956
2004-01-01,0.6183806780973633,0.7387413060875758,0.11229395721379376
2004-02-01,-0.3911860434257619,-0.7716869009351868,0.8860161368399844
2004-03-01,0.38709551794342545,0.7350288141301675,0.2450217996091908
2004-04-01,0.7387413060875758,0.08537223719899956,0.7775476148231597
2004-05-01,-0.7716869009351868,0.11229395721379376,0.35210568192729497
2004-06-01,0.7350288141301675,0.8860161368399844,0.7195688711779447
2004-07-01,0.08537223719899956,0.2450217996091908,-0.14134321911019043
2004-08-01,0.11229395721379376,0.7775476148231597,0.20738685585675043
2004-09-01,0.8860161368399844,0.35210568192729497,0.09350444775639843
2004-10-01,0.2450217996091908,0.7195688711779447,0.4365742512094428
2004-11-01,0.7775476148231597,-0.14134321911019043,-0.3181642785388128
2004-12-01,0.35210568192729497,0.20738685585675043,0.3285602144577737
2005-01-01,0.7195688711779447,0.09350444775639843,-1.9560495358284413
2005-02-01,-0.14134321911019043,0.4365742512094428,1.2150318345580224
2005-03-01,0.20738685585675043,-0.3181642785388128,1.0936328822064745
2005-04-01,0.09350444775639843,0.3285602144577737,0.48159975298771585
2005-05-01,0.4365742512094428,-1.9560495358284413,0.15777724050218822
2005-06-01,-0.3181642785388128,1.2150318345580224,0.04248692215602645
2005-07-01,0.3285602144577737,1.0936328822064745,0.22649582332325835
2005-08-01,-1.9560495358284413,0.48159975298771585,0.29562535896410225
2005-09-01,1.2150318345580224,0.15777724050218822,0.02512791947975046
2005-10-01,1.0936328822064745,0.04248692215602645,0.3361871248444892
2005-11-01,0.48159975298771585,0.22649582332325835,-0.06534862003055864
2005-12-01,0.15777724050218822,0.29562535896410225,0.43310928990676345
2006-01-01,0.04248692215602645,0.02512791947975046,-0.18134288280249322
2006-02-01,0.22649582332325835,0.3361871248444892,-0.10254730602836659
2006-03-01,0.29562535896410225,-0.06534862003055864,-0.026838974387644043
2006-04-01,0.02512791947975046,0.43310928990676345,1.0202449035083383
2006-05-01,0.3361871248444892,-0.18134288280249322,-0.35813836548843625
2006-06-01,-0.06534862003055864,-0.10254730602836659,0.9597462221436537
2006-07-01,0.43310928990676345,-0.026838974387644043,0.1771722158313338
2006-08-01,-0.18134288280249322,1.0202449035083383,0.6688505801998978
2006-09-01,-0.10254730602836659,-0.35813836548843625,0.053740370349952826
2006-10-01,-0.026838974387644043,0.9597462221436537,0.02735122133366019
2006-11-01,1.0202449035083383,0.1771722158313338,-0.15692841025076731
2006-12-01,-0.35813836548843625,0.6688505801998978,0.19587622951773298
2007-01-01,0.9597462221436537,0.053740370349952826,0.24406173860418434
2007-02-01,0.1771722158313338,0.02735122133366019,-0.292945647182119
2007-03-01,0.6688505801998978,-0.15692841025076731,0.5612654308118081
2007-04-01,0.053740370349952826,0.19587622951773298,0.05838827979625094
2007-05-01,0.02735122133366019,0.24406173860418434,-0.12434837339663218
2007-06-01,-0.15692841025076731,-0.292945647182119,-0.3665078843434699
2007-07-01,0.19587622951773298,0.5612654308118081,-0.3196437830379928
2007-08-01,0.24406173860418434,0.05838827979625094,-0.6878154493333177
2007-09-01,-0.292945647182119,-0.12434837339663218,-0.6190503071188402
2007-10-01,0.5612654308118081,-0.3665078843434699,-0.2607918024758682
2007-11-01,0.05838827979625094,-0.3196437830379928,-0.45501106641125943
2007-12-01,-0.12434837339663218,-0.6878154493333177,-1.5920769597173035
2008-01-01,-0.3665078843434699,-0.6190503071188402,-4.48492066491939
2008-02-01,-0.3196437830379928,-0.2607918024758682,1.0006671958914914
2008-03-01,-0.6878154493333177,-0.45501106641125943,-1.3174441535618975
2008-04-01,-0.6190503071188402,-1.5920769597173035,-2.8661751630825627
2008-05-01,-0.2607918024758682,-4.48492066491939,-2.5201643484703773
2008-06-01,-0.45501106641125943,1.0006671958914914,-0.5994994523213393
2008-07-01,-1.5920769597173035,-1.3174441535618975,-1.5766318467034246
2008-08-01,-4.48492066491939,-2.8661751630825627,-0.787886522662884
2008-09-01,1.0006671958914914,-2.5201643484703773,-0.9918439644335919
2008-10-01,-1.3174441535618975,-0.5994994523213393,-0.31718320973022074
2008-11-01,-2.8661751630825627,-1.5766318467034246,1.1865607554741864
2008-12-01,-2.5201643484703773,-0.787886522662884,1.1072240948122314
2009-01-01,-0.5994994523213393,-0.9918439644335919,0.8536932942942776
2009-02-01,-1.5766318467034246,-0.31718320973022074,0.2272481445254826
2009-03-01,-0.787886522662884,1.1865607554741864,0.4078180352815153
2009-04-01,-0.9918439644335919,1.1072240948122314,0.3423790034480234
2009-05-01,-0.31718320973022074,0.8536932942942776,1.0700654040133095
2009-06-01,1.1865607554741864,0.2272481445254826,0.35244585414178076
2009-07-01,1.1072240948122314,0.4078180352815153,0.7025182505397964
2009-08-01,0.8536932942942776,0.3423790034480234,0.3600299133108109
2009-09-01,0.2272481445254826,1.0700654040133095,1.3622144074852294
2009-10-01,0.4078180352815153,0.35244585414178076,0.219929099179339
2009-11-01,0.3423790034480234,0.7025182505397964,0.381846072792591
2009-12-01,1.0700654040133095,0.3600299133108109,0.36646267516067255
2010-01-01,0.35244585414178076,1.3622144074852294,0.28008035698423583
2010-02-01,0.7025182505397964,0.219929099179339,-0.2696050196444588
2010-03-01,0.3600299133108109,0.381846072792591,0.07049099480704868
2010-04-01,1.3622144074852294,0.36646267516067255,0.9910947752361565
2010-05-01,0.219929099179339,0.28008035698423583,-0.21681413773624314
2010-06-01,0.381846072792591,-0.2696050196444588,-0.41246154098306675
2010-07-01,0.36646267516067255,0.07049099480704868,1.031067645995254
2010-08-01,0.28008035698423583,0.9910947752361565,-0.33183153212039684
2010-09-01,-0.2696050196444588,-0.21681413773624314,0.12292630132355598
2010-10-01,0.07049099480704868,-0.41246154098306675,0.2949609638396744
2010-11-01,0.9910947752361565,1.031067645995254,0.4736276197775169
2010-12-01,-0.21681413773624314,-0.33183153212039684,0.6346240467559383
2011-01-01,-0.41246154098306675,0.12292630132355598,-0.07679288076110069
2011-02-01,1.031067645995254,0.2949609638396744,0.6970693647911474
2011-03-01,-0.33183153212039684,0.4736276197775169,-0.011809774849425025
2011-04-01,0.12292630132355598,0.6346240467559383,0.5244496633573625
2011-05-01,0.2949609638396744,-0.07679288076110069,0.5997725043411783
2011-06-01,0.4736276197775169,0.6970693647911474,0.3164701646636736
2011-07-01,0.6346240467559383,-0.011809774849425025,-0.5219322575056751
2011-08-01,-0.07679288076110069,0.5244496633573625,0.7121367846537829
2011-09-01,0.6970693647911474,0.5997725043411783,0.2141641870291977
2011-10-01,-0.011809774849425025,0.3164701646636736,0.01774938792351577
2011-11-01,0.5244496633573625,-0.5219322575056751,0.19943823668659988
2011-12-01,0.5997725043411783,0.7121367846537829,-0.4083212816913928
2012-01-01,0.3164701646636736,0.2141641870291977,-0.053163294311975307
2012-02-01,-0.5219322575056751,0.01774938792351577,0.31773639228731554
2012-03-01,0.7121367846537829,0.19943823668659988,0.38610461930383977
2012-04-01,0.2141641870291977,-0.4083212816913928,0.28557344157418285
2012-05-01,0.01774938792351577,-0.053163294311975307,-0.015074199720999104
2012-06-01,0.19943823668659988,0.31773639228731554,0.47739869245582156
2012-07-01,-0.4083212816913928,0.38610461930383977,0.408315791501046
2012-08-01,-0.053163294311975307,0.28557344157418285,-0.10353980767563442
2012-09-01,0.31773639228731554,-0.015074199720999104,0.09475571314103703
2012-10-01,0.38610461930383977,0.47739869245582156,0.18541277295467395
2012-11-01,0.28557344157418285,0.408315791501046,-0.32646777848297504
2012-12-01,-0.015074199720999104,-0.10353980767563442,0.5958027266512289
2013-01-01,0.47739869245582156,0.09475571314103703,0.5326042722885838
2013-02-01,0.408315791501046,0.18541277295467395,-0.11734419354878511
2013-03-01,-0.10353980767563442,-0.32646777848297504,0.254421393860671
2013-04-01,0.09475571314103703,0.5958027266512289,0.21522736329018244
2013-05-01,0.18541277295467395,0.5326042722885838,-0.38340286899511966
2013-06-01,-0.32646777848297504,-0.11734419354878511,0.7544235406167665
2013-07-01,0.5958027266512289,0.254421393860671,0.9841523924860596
2013-08-01,0.5326042722885838,0.21522736329018244,0.08233008342406478
2013-09-01,-0.11734419354878511,-0.38340286899511966,0.4036924819960319
2013-10-01,0.254421393860671,0.7544235406167665,0.3302469696069288
2013-11-01,0.21522736329018244,0.9841523924860596,0.2122969369626304
2013-12-01,-0.38340286899511966,0.08233008342406478,-0.1588881283078436
2014-01-01,0.7544235406167665,0.4036924819960319,0.30110849076034896
2014-02-01,0.9841523924860596,0.3302469696069288,0.018843842878624173
2014-03-01,0.08233008342406478,0.2122969369626304,0.6164847087186232
2014-04-01,0.4036924819960319,-0.1588881283078436,0.01669780215438621
2014-05-01,0.3302469696069288,0.30110849076034896,-0.7972624608234113
2014-06-01,0.2122969369626304,0.018843842878624173,-0.6399314470937334
2014-07-01,-0.1588881283078436,0.6164847087186232,-0.3429720878593834
2014-08-01,0.30110849076034896,0.01669780215438621,-0.5530710745190959
2014-09-01,0.018843842878624173,-0.7972624608234113,-0.45348183836182443
2014-10-01,0.6164847087186232,-0.6399314470937334,-0.3068189815841116
2014-11-01,0.01669780215438621,-0.3429720878593834,0.6256591421490931
2014-12-01,-0.7972624608234113,-0.5530710745190959,-0.1710842383224609
2015-01-01,-0.6399314470937334,-0.45348183836182443,-0.2813206551951275
2015-02-01,-0.3429720878593834,-0.3068189815841116,-0.4748269909224945
2015-03-01,-0.5530710745190959,0.6256591421490931,-0.7211710629219326
2015-04-01,-0.45348183836182443,-0.1710842383224609,-0.49348912577515947
2015-05-01,-0.3068189815841116,-0.2813206551951275,0.49600325897509734
2015-06-01,0.6256591421490931,-0.4748269909224945,-0.5201604974451435
2015-07-01,-0.1710842383224609,-0.7211710629219326,-0.770933566450438
2015-08-01,-0.2813206551951275,-0.49348912577515947,0.3193639850108454
2015-09-01,-0.4748269909224945,0.49600325897509734,-0.22629734095191978
2015-10-01,-0.7211710629219326,-0.5201604974451435,0.48389221791156345
2015-11-01,-0.49348912577515947,-0.770933566450438,0.1150945557358618
2015-12-01,0.49600325897509734,0.3193639850108454,-0.10375130176951686
2016-01-01,-0.5201604974451435,-0.22629734095191978,-0.08865343119746072
2016-02-01,-0.770933566450438,0.48389221791156345,0.06940965093038542
2016-03-01,0.3193639850108454,0.1150945557358618,-0.3850452318468811
2016-04-01,-0.22629734095191978,-0.10375130176951686,0.7055280199313785
2016-05-01,0.48389221791156345,-0.08865343119746072,-0.22723560797777154
2016-06-01,0.1150945557358618,0.06940965093038542,-0.38549837501049566
2016-07-01,-0.10375130176951686,-0.3850452318468811,0.6214169136645964
2016-08-01,-0.08865343119746072,0.7055280199313785,0.9969403101062646
2016-09-01,0.06940965093038542,-0.22723560797777154,0.08632680023907824
2016-10-01,-0.3850452318468811,-0.38549837501049566,0.20851527770453515
2016-11-01,0.7055280199313785,0.6214169136645964,-0.2499708172327253
2016-12-01,-0.22723560797777154,0.9969403101062646,-0.45484028848497005
2017-01-01,-0.38549837501049566,0.08632680023907824,0.11626012880352476
2017-02-01,0.6214169136645964,0.20851527770453515,1.2365560140723098
2017-03-01,0.9969403101062646,-0.2499708172327253,0.25712217474040955
2017-04-01,0.08632680023907824,-0.45484028848497005,0.2345904426205081
2017-05-01,0.20851527770453515,0.11626012880352476,-0.0018721766468665635
2017-06-01,-0.2499708172327253,1.2365560140723098,0.2427946478813503
2017-07-01,-0.45484028848497005,0.25712217474040955,0.4534981699050533
2017-08-01,0.11626012880352476,0.2345904426205081,1.1294728569692047
2017-09-01,1.2365560140723098,-0.0018721766468665635,-0.946948327533903
2017-10-01,0.25712217474040955,0.2427946478813503,0.8215735786215816
2017-11-01,0.2345904426205081,0.4534981699050533,0.12634228235999245
2017-12-01,-0.0018721766468665635,1.1294728569692047,0.6772933873277154
